,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1879,7.1226E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,6263875c,fa61e8fe,1,0,23726,320,50,2717,2,47,-1,23
1880,7.12262E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,a8d2c4cf,1,0,22254,320,50,2545,0,431,-1,221
1881,7.12268E+18,1,14103019,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e7f3ca92,e24c8b65,1,2,23725,320,50,2716,3,47,100131,23
1882,7.12274E+17,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed9ea9bd,158e4944,1,0,22676,320,50,2616,0,35,100083,51
1883,7.12279E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ebe0414,8a4875bd,1,0,20006,320,50,2283,0,163,-1,95
1884,7.12292E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14b7ba49,836d2439,1,0,23723,320,50,2716,3,47,-1,23
1885,7.12303E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c51084eb,711ee120,1,0,22104,320,50,2545,0,431,-1,221
1886,7.12317E+18,0,14103019,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,76cf032d,776d1bc9,c4a565e1,0,0,23438,320,50,2684,2,1327,100139,52
1887,7.12342E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5351649f,ecb851b2,1,0,18094,320,50,2060,3,39,-1,23
1888,7.12344E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9432fbde,8bfcd3c6,1,0,23642,320,50,2709,3,39,-1,23
1889,7.1235E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,3e2bf98d,2347f47a,0f2161f8,02da5312,1f584ad5,ecb851b2,1,0,23026,320,50,2659,2,35,100148,23
1890,7.12431E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c914c204,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1891,7.12446E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d015441f,be6db1d7,1,0,23726,320,50,2717,2,47,100233,23
1892,7.12451E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aa42be81,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1893,7.12485E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f6a7d0e9,7da1c19e,1,0,17264,320,50,1872,3,39,-1,23
1894,7.12486E+18,1,14103019,1005,0,54e6fb06,91dd76e0,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,560c9190,be6db1d7,1,0,18595,320,50,2104,3,1575,-1,171
1895,7.12493E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,530a9113,7abbbd5c,1,0,23726,320,50,2717,2,47,100233,23
1896,7.12498E+18,0,14103019,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93f8a46f,5096d134,1,0,18092,320,50,2060,3,39,-1,23
1897,7.12521E+18,0,14103019,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b0643aa,edead9f4,1,0,19771,320,50,2227,0,935,100081,48
1898,7.12531E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,86a981ec,ef726eae,1,3,23737,320,50,2676,0,299,100177,221
1899,7.12549E+18,0,14103019,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a4919728,76dc4769,1,0,8330,320,50,761,3,175,100074,23
1900,7.12558E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,0b4198a6,8ce34352,1,0,23160,320,50,2667,0,47,-1,221
1901,7.12562E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3495deb2,1c6a881d,1,2,23160,320,50,2667,0,47,100135,221
1902,7.12599E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a9bcc8c1,b511840f,1,0,23728,320,50,2717,2,47,100144,23
1903,7.12608E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,eb961293,cbb77256,1,0,23161,320,50,2667,0,47,-1,221
1904,7.12611E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,35937fe1,dc15c87e,1,2,23866,320,50,2736,0,33,100170,246
1905,7.1262E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,1e08ebe7,c6263d8a,1,3,23738,320,50,2676,0,299,100176,221
1906,7.12622E+18,0,14103019,1005,1,af544f8f,76d3a7cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2456777f,421872ab,1,0,17894,320,50,2039,2,39,100081,32
1907,7.12628E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,23117f8f,be74e6fe,1,0,23160,320,50,2667,0,47,-1,221
1908,7.12632E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a5529924,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221
1909,7.1267E+18,0,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,22c0bc19,24399af1,1,0,19015,300,250,2162,2,39,-1,33
1910,7.12675E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,26f073ee,be6db1d7,1,0,23438,320,50,2684,2,1327,-1,52
1911,7.12687E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e157cdec,7375dd40,1,0,23723,320,50,2716,3,47,-1,23
1912,7.12688E+18,1,14103019,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ee6ef9e1,158e4944,1,0,17239,320,50,1973,3,39,-1,23
1913,7.1269E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,7070d514,ecb851b2,1,2,23222,320,50,2676,0,299,100176,221
1914,7.1273E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,3414396d,36b67a2a,1,0,23866,320,50,2736,0,33,-1,246
1915,7.12785E+18,0,14103019,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a45c805f,84ebbcd4,1,0,17653,300,250,1994,2,39,100083,33
1916,7.12789E+18,0,14103019,1005,0,5684a4cd,1e39512b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f6c2e8b9,be6db1d7,1,0,23922,320,50,2742,0,163,-1,17
1917,7.12795E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,4fd181f5,8ce34352,1,0,23160,320,50,2667,0,47,-1,221
1918,7.12808E+18,0,14103019,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0f4ffb5b,76dc4769,1,0,8330,320,50,761,3,175,100074,23
1919,7.1282E+17,0,14103019,1005,0,15f3c894,f2303555,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a9a73ae4,7abbbd5c,1,0,23900,320,50,2740,0,163,100013,17
1920,7.12827E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d05bb9b3,1610002a,1,0,23728,320,50,2717,2,47,-1,23
1921,7.12828E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,de90268b,d4897fef,1,0,23160,320,50,2667,0,47,-1,221
1922,7.12845E+18,0,14103019,1005,1,f42b9119,9179db90,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c1ab3238,2849e870,1,0,24043,320,50,2757,3,299,100114,61
1923,7.12845E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,2cbc6674,d9b5648e,cef3e649,a99f214a,c82d1947,cd63b0bb,1,0,23866,320,50,2736,0,33,100170,246
1924,7.12868E+18,0,14103019,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,1e554817,384a45f1,f07e20f8,4,3,21330,320,50,2454,3,161,100155,91
1925,7.1287E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,7ab3158b,d4897fef,1,0,23729,320,50,2717,2,47,100233,23
1926,7.12871E+18,1,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,734f97ae,a0f5f879,1,0,22799,320,50,2645,3,35,100103,23
1927,7.12888E+18,0,14103019,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e61e8c8a,6f21a189,1,0,8330,320,50,761,3,175,100074,23
1928,7.12888E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4e9ce221,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1929,7.12888E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,c721f665,becee71e,c436ccde,1,0,17017,320,50,1873,3,39,-1,23
1930,7.12907E+18,1,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c2150d94,aa35da31,1,0,19016,300,250,2162,2,39,-1,33
1931,7.12912E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,00c8ebe4,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
1932,7.12916E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cc47eab9,4ceb2e0b,1,0,4687,320,50,423,2,39,100148,32
1933,7.12921E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,cb1fd9e5,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221
1934,7.12946E+17,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,a88f3e80,63e2cb51,f063b808,1,0,22818,320,50,2648,3,39,100148,23
1935,7.12972E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,172a3b8e,7801e8d9,07d7df22,1745c056,7bc268a0,c1a17447,1,3,20476,320,50,2348,3,427,100003,61
1936,7.12994E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5e346d43,a0f5f879,1,0,23729,320,50,2717,2,47,100233,23
1937,7.13005E+18,1,14103019,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0142ee91,d787e91b,1,0,17894,320,50,2039,2,39,100076,32
1938,7.13017E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,13b1743f,7dc3b26e,1,0,22676,320,50,2616,0,35,-1,51
1939,7.13035E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b7dae5b0,99e427c9,1,0,19743,320,50,2264,3,425,100000,61
1940,7.13049E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,adc6f12b,ecb851b2,1,0,23161,320,50,2667,0,47,-1,221
1941,7.13054E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,9c883c1d,aad45b01,1,0,20980,320,50,2371,0,559,100217,46
1942,7.13055E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9ca93f1a,fce66524,1,0,22814,320,50,2647,2,39,100148,23
1943,7.13071E+17,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8a431689,95c12b31,5db079b5,1,2,23012,320,50,2658,3,35,100148,23
1944,7.13083E+18,0,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,19b4af68,05e70df4,1,0,17654,300,250,1994,2,39,-1,33
1945,7.13084E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,a99f214a,bdcd2659,d6e0e6ff,1,0,23011,320,50,2658,3,35,100148,23
1946,7.13088E+18,0,14103019,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,59fb1ae4,684581ce,1,0,8330,320,50,761,3,175,100077,23
1947,7.1309E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8b08e5fa,23823d8b,1,0,23729,320,50,2717,2,47,-1,23
1948,7.13096E+17,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4cf55065,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
1949,7.13115E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,fa62ea78,77bf3c3c,1,2,23729,320,50,2717,2,47,-1,23
1950,7.13115E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,10b9442a,ecb851b2,1,0,23729,320,50,2717,2,47,100233,23
1951,7.13117E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ca4e7804,7843f7dc,1,0,23866,320,50,2736,0,33,100170,246
1952,7.1312E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,94112c86,16954458,1,0,22676,320,50,2616,0,35,100084,51
1953,7.13131E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f69b5ce,0eb711ec,1,0,22832,320,50,2647,2,39,100148,23
1954,7.13131E+18,1,14103019,1002,0,df7971d4,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,1a8c9d4a,324afd97,4.04E+178,0,0,22701,320,50,2624,0,35,-1,221
1955,7.13135E+16,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f4da3c5,0ea40c5b,1,0,22813,320,50,2647,2,39,100148,23
1956,7.13138E+18,0,14103019,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8397272a,d4897fef,1,0,23723,320,50,2716,3,47,100188,23
1957,7.13159E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f6462936,396fa7b8,1,0,22676,320,50,2616,0,35,100084,51
1958,7.13163E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9d63d587,be74e6fe,1,0,23921,320,50,2742,0,163,-1,17
1959,7.13197E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a7adc68,d0edf686,1,0,22676,320,50,2616,0,35,100083,51
1960,7.13203E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,c42e3127,96a7c171,1,0,23725,320,50,2716,3,47,-1,23
1961,7.13211E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3178dc2f,aaffed8f,1,0,23160,320,50,2667,0,47,-1,221
1962,7.13236E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
1963,7.13237E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,06cfa6da,2347f47a,0f2161f8,a99f214a,2e04ce0b,a5bce124,1,0,23729,320,50,2717,2,47,-1,23
1964,7.13257E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a6b75542,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
1965,7.13285E+18,0,14103019,1002,0,7b86de5b,7352ce80,50e219e0,ecad2386,7801e8d9,07d7df22,302643a9,3e6d8c48,08ac11ab,0,0,22703,320,50,2624,0,35,-1,221
1966,7.13288E+18,0,14103019,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e12ea8ce,46d98882,1,0,19772,320,50,2227,0,935,-1,48
1967,7.1329E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9bec7156,4ea23a13,1,0,22676,320,50,2616,0,35,-1,51
1968,7.13293E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,d1906c7a,8803c3d6,1,2,23866,320,50,2736,0,33,100170,246
1969,7.13311E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b361ca27,d5db24c3,1,0,22257,320,50,2545,0,431,-1,221
1970,7.13321E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,993b16a0,1f0bc64f,1,0,17264,320,50,1872,3,39,-1,23
1971,7.13338E+18,0,14103019,1005,1,178a7b89,b4598159,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9572eb5b,be6db1d7,1,0,17894,320,50,2039,2,39,100075,32
1972,7.13345E+17,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,7d8542e3,575d0d2a,1,0,19176,320,50,2187,3,171,100063,61
1973,7.13386E+17,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c0192f6a,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79
1974,7.13403E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b1e0b17,9e3836ff,1,0,21678,320,50,2495,2,167,-1,23
1975,7.13412E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c04980dc,8ce34352,1,0,22676,320,50,2616,0,35,-1,51
1976,7.13E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5e88d1d3,f87e93a5,1,0,22257,320,50,2545,0,431,100084,221
1977,7.13459E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,a0a2382f,b2293e3f,9a891c4a,1,0,23644,300,50,2709,3,39,100013,23
1978,7.13483E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,12fc2cc9,958bab82,1,0,23158,320,50,2652,0,171,100248,94
1979,7.13495E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,fa8814e4,a9eaecbf,a1a7a957,1,0,16859,320,50,1887,3,39,100200,23
1980,7.13502E+18,0,14103019,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5bb6c0b5,a0f5f879,1,0,17653,300,250,1994,2,39,100083,33
1981,7.13506E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,38f924b2,1f0bc64f,1,0,23160,320,50,2667,0,47,-1,221
1982,7.1351E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,cb540cfd,d6e0e6ff,1,0,23866,320,50,2736,0,33,100170,246
1983,7.13525E+18,0,14103019,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ea2db10,45a0fd1f,1,0,19216,320,50,863,3,169,100105,61
1984,7.1353E+18,0,14103019,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b170430b,779d90c2,1,0,23725,320,50,2716,3,47,-1,23
1985,7.13544E+18,0,14103019,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7871a9c,81892725,1,0,22624,320,50,2374,3,39,-1,23
1986,7.13568E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,3bd9e8e7,1,0,22104,320,50,2545,0,431,-1,221
1987,7.13585E+18,0,14103019,1002,0,3715224f,0f848b3b,50e219e0,ecad2386,7801e8d9,07d7df22,e3a955e6,a7912396,766b28b3,0,0,23438,320,50,2684,2,1327,-1,52
1988,7.13599E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ea5560c,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1989,7.13658E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a86ab34,575d0d2a,1,0,15702,320,50,1722,0,35,-1,79
1990,7.13685E+18,0,14103019,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e99ad5f7,7e4efdcd,1,0,23725,320,50,2716,3,47,-1,23
1991,7.13707E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e8110bf7,d4897fef,1,0,23725,320,50,2716,3,47,-1,23
1992,7.13724E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,735b8104,f186d2e8,1,0,23866,320,50,2736,0,33,100170,246
1993,7.13736E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ba06888d,24f6b932,1,0,22832,320,50,2647,2,39,100148,23
1994,7.1374E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,f2b253cf,36b67a2a,1,0,23866,320,50,2736,0,33,100170,246
1995,7.13749E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d483941,34739058,1,0,17747,320,50,1974,2,39,100019,33
1996,7.13762E+18,0,14103019,1002,0,15d93b0b,4ebf9b98,50e219e0,ecad2386,7801e8d9,07d7df22,633e2386,80e2134e,481f0b29,0,0,23438,320,50,2684,2,1327,-1,52
1997,7.13767E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eebff089,8a4875bd,1,0,15703,320,50,1722,0,35,100083,79
1998,7.13777E+18,1,14103019,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b0077a0d,524ad92e,1,0,17893,320,50,2039,2,39,100075,32
1999,7.13788E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,a940b6ae,4cbda774,1,2,24003,320,50,2749,0,43,100176,221
2000,7.13789E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,e9d7fbb4,d787e91b,1,0,23866,320,50,2736,0,33,100171,246
2001,7.13804E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3981e69f,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
2002,7.13807E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,305e85a9,d3820ddc,2ee63ff8,1,0,20009,320,50,2283,0,163,-1,95
2003,7.13818E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,8a2ffcda,5db079b5,1,2,23866,320,50,2736,0,33,100170,246
2004,7.13836E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c1a0df5,2347f47a,0f2161f8,236e9109,19aff4d0,d9e3c045,1,0,22933,320,50,2652,0,171,100248,94
2005,7.13836E+17,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a64e8d97,04f5b394,1,0,22676,320,50,2616,0,35,100083,51
2006,7.13838E+18,0,14103019,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,063d8e3e,be6db1d7,1,0,22683,320,50,2528,0,167,100081,221
2007,7.13858E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,64be0ae4,237c79c1,1936a707,1,2,18574,320,50,2104,3,1575,-1,171
2008,7.13863E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,b477b515,08f798f8,cd5b1559,1,2,16688,320,50,1873,3,39,-1,23
2009,7.13917E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c93174f7,0fadd2fe,1,0,22676,320,50,2616,0,35,-1,51
2010,7.13929E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6d21021b,d6e0e6ff,1,0,23161,320,50,2667,0,47,-1,221
2011,7.13944E+18,0,14103019,1002,0,e1419bff,61cb076b,50e219e0,ecad2386,7801e8d9,07d7df22,59eed7dd,c8457554,911a3c09,0,0,23438,320,50,2684,2,1327,-1,52
2012,7.14E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,749930b0,c211a4f0,17c39b97,1,0,23644,300,50,2709,3,39,100013,23
2013,7.13953E+18,0,14103019,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5da79db2,6e1e2240,1,0,20005,320,50,2283,0,163,-1,95
